city;year;people;air_general_level;net_salary;Avg_Age;ILM;birth;crimes;criminals;death;pens;preschool_child;length_of_roads;energy_consumption;Migration_Net;Housing_Stock;wage;workers;poverty level;housing price
Севастополь;2019;0.0;1;56621;40.82;11907;0.0;0;0;0.0;0.0;0.0;406.8;216.9;7429.0;24.7;0.0;0.0;13.3;65993.19
Северодвинск;2019;0.0;1;54626;40.65;0;9.3;0;0;11.5;70.1;12.1;477.4;182.6;86.0;27.2;63519.0;71.5;12.7;
Сеитовка;2019;1080.0;-9;0;38.91;0;0.0;0;0;0.0;0.0;0.0;598.0;188.2;;21.6;0.0;0.0;15.1;40894.34
Селенгинск;2019;14000.0;4;0;35.85;0;0.0;0;0;0.0;0.0;0.0;546.4;182.9;;21.7;0.0;0.0;20.1;
Серпухов;2019;0.0;1;43087;40.08;0;10.7;0;0;15.1;0.0;7.1;451.7;158.3;1925.0;35.0;50100.9;21.3;7.9;82905.31
Симферополь;2019;0.0;1;35317;41.2;11044;12.6;0;0;13.7;107.2;15.6;570.9;211.1;905.0;17.5;41065.7;109.9;17.4;61804.42
Сланцы;2019;32000.0;-9;0;41.76;0;0.0;0;0;0.0;0.0;0.0;529.4;209.1;;25.6;0.0;0.0;9.1;60899.33
Слюдянка;2019;17500.0;1;0;37.71;0;0.0;0;0;0.0;0.0;0.0;264.2;159.5;;26.2;0.0;0.0;17.9;56780.88
Смоленск;2019;0.0;1;32161;42.11;11769;8.8;0;0;13.0;98.1;17.2;236.0;190.5;-2552.0;28.5;37396.0;91.5;16.0;33205.62
Соликамск;2019;94000.0;1;0;39.15;0;0.0;0;0;0.0;0.0;0.0;546.1;164.5;;25.0;0.0;0.0;13.8;53779.04
Сосногорск;2019;25500.0;-9;0;38.77;0;0.0;0;0;0.0;0.0;0.0;244.1;173.7;;29.3;0.0;0.0;14.5;
Сочи;2019;493028.0;1;38265;40.25;0;13.7;0;0;10.9;136.7;26.3;495.1;187.6;3702.0;28.2;44494.2;100.9;10.6;45332.38
Ставрополь;2019;442882.0;1;33836;39.42;9767;11.2;0;0;9.1;104.9;26.6;479.1;179.2;12365.0;25.3;39344.4;117.9;14.5;32375.1
Старая Русса;2019;29800.0;1;0;41.97;0;0.0;0;0;0.0;0.0;0.0;597.8;204.1;;28.6;0.0;0.0;13.8;
Старый Оскол;2019;0.0;1;35176;41.49;0;8.9;0;0;11.4;84.5;12.5;364.8;161.0;672.0;29.6;40902.7;63.9;7.8;48090.69
Стерлитамак;2019;280800.0;1;31708;38.96;0;9.8;0;0;10.5;77.7;20.1;368.0;166.1;-1544.0;24.1;36869.7;53.8;12.3;51634.77
Сургут;2019;373940.0;1;78555;35.22;0;15.5;0;0;5.5;127.2;31.0;553.1;172.5;2906.0;21.1;91342.5;114.9;8.9;65482.59
Сызрань;2019;172000.0;1;29331;41.08;0;8.6;0;0;15.7;55.1;9.1;280.4;161.1;-390.0;26.6;34105.3;42.6;12.9;42725.78
Сыктывкар;2019;0.0;1;44710;38.77;14489;9.6;0;0;9.8;81.7;20.5;232.9;281.7;-389.0;29.3;51988.7;75.8;14.5;
Таганрог;2019;0.0;1;30736;41.12;0;9.2;0;0;16.4;92.2;12.7;293.0;167.2;1753.0;26.1;35739.2;56.1;13.3;43944.07
Тамбов;2019;0.0;1;29272;43.4;10239;8.5;0;0;12.9;125.5;18.4;367.1;195.3;1775.0;29.8;34037.4;85.1;10.7;35265.28
Тверь;2019;0.0;1;37478;42.26;11706;9.5;0;0;13.2;126.7;23.1;595.5;238.5;;28.7;43579.0;112.3;11.7;
Тихвин;2019;57500.0;-9;0;41.76;0;0.0;0;0;0.0;0.0;0.0;319.2;193.4;;25.6;0.0;0.0;9.1;60899.33
Тобольск;2019;99000.0;1;57724;37.34;0;13.8;0;0;12.6;36.7;9.3;519.8;200.9;;29.2;67120.9;34.7;11.9;49229.81
Тольятти;2019;702831.0;1;34509;41.08;0;8.7;0;0;11.3;210.5;39.6;493.7;228.4;-1560.0;26.6;40126.3;155.2;12.9;42725.78
Томск;2019;575352.0;1;44570;38.47;11970;9.2;0;0;9.5;137.1;30.2;491.0;206.6;1409.0;24.5;51825.0;137.5;14.8;44010.43
Туймазы;2019;68500.0;1;0;38.96;0;0.0;0;0;0.0;0.0;0.0;419.2;191.1;;24.1;0.0;0.0;12.3;51634.77
Тула;2019;479105.0;1;39724;43.31;11214;7.6;0;0;14.8;196.4;28.5;245.9;201.3;-308.0;27.2;46190.5;178.8;10.6;
Тулун;2019;41400.0;-9;0;37.71;0;0.0;0;0;0.0;0.0;0.0;535.7;208.5;;26.2;0.0;0.0;17.9;56780.88
Тында;2019;33500.0;2;0;38.26;0;0.0;0;0;0.0;0.0;0.0;455.7;190.5;;26.6;0.0;0.0;15.7;57468.52
Тюмень;2019;788666.0;1;54363;37.34;11528;14.1;0;0;8.2;183.7;59.3;462.2;261.3;13918.0;29.2;63212.4;201.8;11.9;49229.81
Улан-Удэ;2019;0.0;4;37579;35.85;11475;12.0;0;0;9.3;106.2;25.8;536.8;232.5;2463.0;21.7;43696.0;94.2;20.1;
Ульяновск;2019;627870.0;2;31469;42.05;10650;9.6;0;0;11.5;202.8;36.5;505.7;245.0;983.0;27.6;36592.0;160.7;15.5;39737.28
Усолье-Сибирское;2019;78500.0;4;0;37.71;0;0.0;0;0;0.0;0.0;0.0;277.1;178.4;;26.2;0.0;0.0;17.9;56780.88
Уссурийск;2019;172000.0;3;39277;39.84;0;10.6;0;0;11.2;45.5;9.0;190.3;162.4;539.0;23.4;45671.0;37.6;13.5;59346.12
Усть-Илимск;2019;81200.0;1;0;37.71;0;0.0;0;0;0.0;0.0;0.0;392.9;173.1;;26.2;0.0;0.0;17.9;56780.88
Усть-Нера;2019;4900.0;-9;0;34.63;0;0.0;0;0;0.0;0.0;0.0;582.9;198.3;;22.8;0.0;0.0;17.8;71292.28
Уфа;2019;1124226.0;1;43564;38.96;10072;10.6;0;0;10.5;304.7;69.8;497.5;186.6;4466.0;24.1;50656.0;313.0;12.3;51634.77
Ухта;2019;97000.0;1;56633;38.77;0;9.1;0;0;11.3;38.0;7.8;423.9;182.6;;29.3;65852.5;35.1;14.5;
Хабаровск;2019;617473.0;1;53944;38.57;14973;11.2;0;0;12.2;171.5;32.8;495.9;343.6;-481.0;24.1;62725.0;187.0;12.2;63246.16
Ханты-Мансийск;2019;100000.0;1;72802;35.22;15980;12.1;0;0;5.0;26.2;8.1;456.6;336.1;1374.0;21.1;84653.0;41.8;8.9;65482.59
Цимлянск;2019;14300.0;1;0;41.12;0;0.0;0;0;0.0;0.0;0.0;288.4;203.5;;26.1;0.0;0.0;13.3;43944.07
Чапаевск;2019;71500.0;1;0;41.08;0;0.0;0;0;0.0;0.0;0.0;402.5;200.6;;26.6;0.0;0.0;12.9;42725.78
Чебоксары;2019;0.0;1;30968;39.56;9748;10.3;0;0;8.6;133.0;39.0;367.3;174.5;1404.0;25.2;36009.7;124.5;17.4;40280.96
Чегдомын;2019;11900.0;3;0;38.57;0;0.0;0;0;0.0;0.0;0.0;350.8;213.4;;24.1;0.0;0.0;12.2;63246.16
Челябинск;2019;1200719.0;2;37557;39.77;10657;10.7;0;0;11.3;331.6;81.8;516.6;199.4;-3274.0;26.4;43671.3;328.0;12.8;36770.53
Черемхово;2019;50900.0;4;0;37.71;0;0.0;0;0;0.0;0.0;0.0;578.0;172.2;;26.2;0.0;0.0;17.9;56780.88
Череповец;2019;0.0;1;46289;40.23;0;9.6;0;0;12.5;111.4;23597.0;481.1;167.3;-794.0;27.9;53824.8;85.3;12.9;40724.51
Черкесск;2019;121200.0;-9;27551;38.25;10331;11.4;0;0;9.4;35.8;6.7;232.5;220.0;126.0;24.6;32035.6;31.9;23.3;28638.85
Черногорск;2019;74300.0;4;0;38.08;0;0.0;0;0;0.0;0.0;0.0;573.8;166.8;;27.2;0.0;0.0;19.0;
Чита;2019;349000.0;4;42868;36.29;12335;11.5;0;0;10.2;81.917;20.7;345.2;243.8;1338.0;22.6;49846.5;90.4;20.8;40485.61
Шахты;2019;232000.0;2;26904;41.12;0;7.7;0;0;14.1;78.4;8.5;394.6;209.4;109.0;26.1;31283.3;31.1;13.3;43944.07
Шелехов;2019;46600.0;4;0;37.71;0;0.0;0;0;0.0;0.0;0.0;277.3;176.8;;26.2;0.0;0.0;17.9;56780.88
Щелково;2019;121000.0;1;56206;40.08;0;18.0;0;0;12.5;0.0;8.9;168.8;183.8;589.0;35.0;65356.2;30.9;7.9;82905.31
Электросталь;2019;155500.0;1;44202;40.08;0;8.0;0;0;13.3;48.6;7.2;170.0;167.8;-516.0;35.0;51397.3;29.0;7.9;82905.31
Южно-Сахалинск;2019;201000.0;4;90600;38.78;15250;13.0;0;0;9.2;55.2;13.0;383.7;251.8;-1034.0;26.6;107140.2;77.6;8.0;65952.07
Якутск;2019;322000.0;1;66332;34.63;17985;13.9;0;0;5.8;75.0;19093.0;528.8;307.6;1617.0;22.8;77130.3;84.5;17.8;71292.28
Ялта;2019;78000.0;1;32228;41.2;0;8.0;0;0;13.8;41.1;4.8;293.3;187.6;;17.5;37474.8;30.7;17.4;61804.42
Ярославль;2019;609828.0;1;37424;41.71;11074;9.5;0;0;13.2;184.3;37.3;432.7;221.1;;26.4;43516.2;167.5;10.2;46222.03
Ясная Поляна;2019;780.0;1;0;43.31;0;0.0;0;0;0.0;0.0;0.0;259.0;175.4;;32.3;0.0;0.0;10.6;
Абакан;2020;186797.0;3;43532;38.33;11693;0.0;0;0;0.0;0.0;0.0;181.2;219.1;707.0;27.74;0.0;0.0;18.5;
Азов;2020;80478.0;2;0;41.33;0;0.0;0;0;0.0;0.0;0.0;423.6;165.7;;26.81;0.0;0.0;13.0;45175.29
Аксарайский;2020;3100.0;1;0;39.23;0;0.0;0;0;0.0;0.0;0.0;393.7;161.3;;22.02;0.0;0.0;15.2;43293.58
Александровск-Сахалинский;2020;0.0;1;0;38.95;0;0.0;0;0;0.0;0.0;0.0;159.0;205.7;;27.6;0.0;0.0;7.5;117624.02
Анадырь;2020;15900.0;-9;117776;35.58;23163;0.0;0;0;0.0;0.0;0.0;537.7;481.6;-620.0;27.14;0.0;0.0;7.7;
Ангарск;2020;224630.0;3;45642;37.88;0;0.0;0;0;0.0;0.0;0.0;383.3;204.5;-205.0;26.98;0.0;0.0;17.6;79891.98
Апатиты;2020;55125.0;1;0;39.04;0;0.0;0;0;0.0;0.0;0.0;174.9;210.9;;28.08;0.0;0.0;9.4;
Арзамас;2020;103400.0;1;32692;41.63;0;0.0;0;0;0.0;0.0;0.0;566.1;211.4;100.0;26.48;0.0;0.0;9.4;75319.84
Армянск;2020;21600.0;2;0;41.37;0;0.0;0;0;0.0;0.0;0.0;448.5;172.6;;18.32;;;17.5;73472.33
Артем;2020;107724.0;1;47015;40.05;0;0.0;0;0;0.0;0.0;0.0;386.3;186.2;-144.0;23.95;0.0;0.0;12.9;108094.73
Архангельск;2020;347167.0;2;50191;40.92;13873;0.0;0;0;0.0;0.0;0.0;374.2;268.8;-81.0;27.85;0.0;0.0;11.8;
Астрахань;2020;529793.0;3;37423;39.23;10776;0.0;0;0;0.0;0.0;0.0;448.7;224.0;-3796.0;27.82;0.0;0.0;15.2;43293.58
Ачинск;2020;103621.0;2;38896;38.74;0;0.0;0;0;0.0;0.0;0.0;195.8;209.6;99.0;25.29;0.0;0.0;17.0;64078.7
Байкальск;2020;12300.0;1;0;37.88;0;0.0;0;0;0.0;0.0;0.0;504.4;182.8;;21.5;0.0;0.0;17.6;79891.98
Балаково;2020;187071.0;1;27757;41.83;0;0.0;0;0;0.0;0.0;0.0;229.9;205.8;269.0;28.93;0.0;0.0;15.2;41991.09
Балашиха;2020;507366.0;0;57302;;0;0.0;0;0;0.0;0.0;0.0;466.3;179.6;-748.0;;0.0;0.0;7.4;119110.28
Барнаул;2020;632391.0;3;34971;40.72;10685;0.0;0;0;0.0;0.0;0.0;452.4;209.6;2394.0;24.77;0.0;0.0;16.8;52725.12
Батайск;2020;0.0;1;32327;;0;0.0;0;0;0.0;0.0;0.0;340.5;162.7;-315.0;;0.0;0.0;13.0;45175.29
Безенчук;2020;21200.0;1;0;41.3;0;0.0;0;0;0.0;0.0;0.0;360.0;164.5;;27.08;0.0;0.0;12.3;62285.72
Белгород;2020;394068.0;1;36660;41.69;9971;0.0;0;0;0.0;0.0;0.0;331.2;203.2;-514.0;30.4;0.0;0.0;7.2;59434.49
Белоярский;2020;0.0;1;0;35.57;0;0.0;0;0;0.0;0.0;0.0;511.1;184.6;;21.22;0.0;0.0;8.4;64348.19
Бердск;2020;0.0;1;35726;39.74;0;0.0;0;0;0.0;0.0;0.0;336.8;178.2;-133.0;26.62;37762.9;15.4;13.8;66902.1
Березники;2020;142856.0;1;46786;39.37;0;0.0;0;0;0.0;0.0;0.0;466.6;164.6;-747.0;25.6;0.0;0.0;13.2;67691.47
Березово;2020;6800.0;1;0;35.57;0;0.0;0;0;0.0;0.0;0.0;231.0;193.4;;21.22;0.0;0.0;8.4;64348.19
Бийск;2020;198048.0;2;27867;40.72;0;0.0;0;0;0.0;0.0;0.0;378.9;202.1;778.0;24.77;0.0;0.0;16.8;52725.12
Биробиджан;2020;72388.0;2;41540;38.38;15831;0.0;0;0;0.0;0.0;0.0;425.4;251.5;-963.0;24.36;0.0;0.0;23.0;
Бирюсинск;2020;8000.0;1;0;37.88;0;0.0;0;0;0.0;0.0;0.0;463.9;164.4;;26.98;0.0;0.0;17.6;79891.98
Благовещенск;2020;226385.0;2;46865;38.47;13299;0.0;0;0;0.0;0.0;0.0;586.1;212.3;67.0;26.95;0.0;0.0;15.2;86553.76
Благовещенск;2020;226385.0;2;46865;38.47;13299;0.0;0;0;0.0;0.0;0.0;586.1;212.3;67.0;24.59;0.0;0.0;15.2;86553.76
Благовещенск;2020;226385.0;2;46865;39.21;0;0.0;0;0;0.0;0.0;0.0;586.1;159.6;67.0;26.95;0.0;0.0;15.2;86553.76
Благовещенск;2020;226385.0;2;46865;39.21;0;0.0;0;0;0.0;0.0;0.0;586.1;159.6;67.0;24.59;0.0;0.0;15.2;86553.76
Боровичи;2020;51000.0;1;0;42.15;0;0.0;0;0;0.0;0.0;0.0;571.5;205.8;;29.1;0.0;0.0;13.6;44370.6
Братск;2020;224071.0;3;49462;37.88;0;0.0;0;0;0.0;0.0;0.0;215.3;185.7;345.0;26.98;0.0;0.0;17.6;79891.98
Брянск;2020;402675.0;1;33706;41.96;11305;0.0;0;0;0.0;0.0;0.0;299.9;181.7;150.0;30.05;0.0;0.0;13.6;47855.99
Бузан;2020;1450.0;-9;0;39.23;0;0.0;0;0;0.0;0.0;0.0;153.1;208.6;;22.02;0.0;0.0;15.2;43293.58
Великие Луки;2020;0.0;-9;0;42.4;0;0.0;0;0;0.0;0.0;0.0;221.1;178.1;;30.07;0.0;0.0;15.8;40382.71
Великий Новгород;2020;222568.0;1;38610;42.15;11842;0.0;0;0;0.0;0.0;0.0;591.4;229.2;1517.0;29.1;0.0;0.0;13.6;44370.6
Вихоревка;2020;20500.0;4;0;37.88;0;0.0;0;0;0.0;0.0;0.0;204.8;187.3;;26.98;0.0;0.0;17.6;79891.98
Владивосток;2020;606561.0;1;58646;40.05;14422;0.0;0;0;0.0;0.0;0.0;435.4;335.8;-2634.0;23.95;0.0;0.0;12.9;108094.73
Владикавказ;2020;304836.0;2;29227;38.5;10019;0.0;0;0;0.0;0.0;0.0;336.7;188.2;-1647.0;33.91;0.0;0.0;13.9;43946.87
Владимир;2020;356197.0;1;36326;42.42;11205;0.0;0;0;0.0;0.0;0.0;270.9;230.6;-2200.0;28.19;0.0;0.0;12.6;
Волгоград;2020;1008998.0;1;35739;41.58;10280;0.0;0;0;0.0;0.0;0.0;468.0;199.6;3391.0;25.27;0.0;0.0;12.1;49346
Волгодонск;2020;170379.0;1;36808;41.33;0;0.0;0;0;0.0;0.0;0.0;420.6;208.1;-494.0;26.81;0.0;0.0;13.0;45175.29
Волгореченск;2020;0.0;1;0;41.48;0;0.0;0;0;0.0;0.0;0.0;411.3;185.5;;29.37;0.0;0.0;11.8;
Волжский;2020;323538.0;1;34212;41.58;0;0.0;0;0;0.0;0.0;0.0;351.3;212.9;2075.0;25.27;0.0;0.0;12.1;49346
Вологда;2020;313399.0;1;40097;40.45;11823;0.0;0;0;0.0;0.0;0.0;589.9;220.8;-1142.0;28.01;0.0;0.0;12.8;53345.6
Волосово;2020;12400.0;-9;0;41.86;0;0.0;0;0;0.0;0.0;0.0;584.6;164.5;;29.46;0.0;0.0;9.1;97198.65
Волхов;2020;43500.0;-9;0;41.86;0;0.0;0;0;0.0;0.0;0.0;296.3;172.3;;29.46;0.0;0.0;9.1;97198.65
Воркута;2020;0.0;1;0;39.07;0;0.0;0;0;0.0;0.0;0.0;476.3;160.4;;29.7;0.0;0.0;14.2;
Воронеж;2020;1058261.0;2;38946;42.38;9689;0.0;0;0;0.0;0.0;0.0;390.6;186.8;-2198.0;29.97;0.0;0.0;8.5;52853.64
Воскресенск;2020;0.0;1;0;40.18;0;0.0;0;0;0.0;0.0;0.0;304.8;190.8;;38.46;0.0;0.0;7.4;119110.28
Выборг;2020;0.0;-9;0;41.86;0;0.0;0;0;0.0;0.0;0.0;392.5;174.4;;29.46;0.0;0.0;9.1;97198.65
Губаха;2020;21000.0;1;0;39.37;0;0.0;0;0;0.0;0.0;0.0;443.2;193.9;;25.6;0.0;0.0;13.2;67691.47
Губкин;2020;0.0;1;0;41.69;0;0.0;0;0;0.0;0.0;0.0;357.9;177.8;;30.4;0.0;0.0;7.2;59434.49
Гуково;2020;0.0;2;0;;0;0.0;0;0;0.0;0.0;0.0;181.6;184.8;;;0.0;0.0;13.0;45175.29
Гусиноозерск;2020;22200.0;2;0;36.06;0;0.0;0;0;0.0;0.0;0.0;521.3;202.5;;22.06;0.0;0.0;19.9;61148.97
Дальнегорск;2020;33900.0;1;0;40.05;0;0.0;0;0;0.0;0.0;0.0;541.0;197.9;;23.95;0.0;0.0;12.9;108094.73
Дзержинск;2020;0.0;1;37527;41.63;0;0.0;0;0;0.0;0.0;0.0;185.0;211.8;559.0;26.48;0.0;0.0;9.4;75319.84
Дзержинск (Восточная Промзона);2020;0.0;1;37527;41.63;0;0.0;0;0;0.0;0.0;0.0;182.4;210.0;;26.48;0.0;0.0;9.4;75319.84
Дзержинский;2020;0.0;1;0;40.18;0;0.0;0;0;0.0;0.0;0.0;412.8;159.7;;38.46;0.0;0.0;7.4;119110.28
Димитровград;2020;0.0;1;33046;42.31;0;0.0;0;0;0.0;0.0;0.0;330.2;176.6;-177.0;28.37;0.0;0.0;15.0;54271.44
Досанг;2020;780.0;-9;0;39.23;0;0.0;0;0;0.0;0.0;0.0;193.9;159.6;;22.02;0.0;0.0;15.2;43293.58
Екатеринбург;2020;1493600.0;1;49657;39.92;11053;0.0;0;0;0.0;0.0;0.0;317.4;226.2;4411.0;26.07;0.0;0.0;9.0;73925.56
Елизово;2020;38100.0;1;0;38.46;0;0.0;0;0;0.0;0.0;0.0;517.3;199.1;;27.84;0.0;0.0;13.8;73023.91
Жигулевск;2020;52000.0;1;0;41.3;0;0.0;0;0;0.0;0.0;0.0;578.9;186.0;;27.08;0.0;0.0;12.3;62285.72
Заполярный;2020;14300.0;1;0;39.04;0;0.0;0;0;0.0;0.0;0.0;437.1;174.5;;28.08;0.0;0.0;9.4;
Зея;2020;23200.0;1;0;38.47;0;0.0;0;0;0.0;0.0;0.0;357.3;205.6;;26.95;0.0;0.0;15.2;86553.76
Зима;2020;30500.0;4;0;37.88;0;0.0;0;0;0.0;0.0;0.0;180.4;211.6;;26.98;0.0;0.0;17.6;79891.98
Златоуст;2020;0.0;2;28757;40.0;0;0.0;0;0;0.0;0.0;0.0;200.1;181.1;-432.0;26.85;0.0;0.0;12.6;47280.74
Иваново;2020;404539.0;2;32171;42.31;11012;0.0;0;0;0.0;0.0;0.0;413.4;201.7;81.0;28.11;0.0;0.0;13.1;
Ижевск;2020;648146.0;2;38429;39.42;10333;0.0;0;0;0.0;0.0;0.0;452.8;221.5;722.0;23.32;0.0;0.0;11.7;55589.63
Инза;2020;0.0;1;0;;0;0.0;0;0;0.0;0.0;0.0;349.4;198.9;;;0.0;0.0;15.0;54271.44
Иркутск;2020;623562.0;3;51688;37.88;12383;0.0;0;0;0.0;0.0;0.0;506.6;248.8;-2481.0;26.98;0.0;0.0;17.6;79891.98
Искитим;2020;56400.0;2;0;39.74;0;0.0;0;0;0.0;0.0;0.0;522.3;186.6;;26.62;0.0;0.0;13.8;66902.1
Казань;2020;1257391.0;2;44455;39.62;9841;0.0;0;0;0.0;0.0;0.0;536.9;183.7;1067.0;25.56;0.0;0.0;6.8;80132.24
Калининград;2020;489735.0;2;42076;40.33;12395;0.0;0;0;0.0;0.0;0.0;316.9;243.4;6098.0;32.11;0.0;0.0;13.5;63278.03
Калуга;2020;338970.0;2;43550;41.93;11580;0.0;0;0;0.0;0.0;0.0;179.3;221.3;2282.0;26.3;0.0;0.0;10.2;47642.55
Каменск-Уральский;2020;0.0;3;37009;39.92;0;0.0;0;0;0.0;0.0;0.0;500.8;163.7;-501.0;26.07;0.0;0.0;9.0;73925.56
Кандалакша;2020;31500.0;1;0;39.04;0;0.0;0;0;0.0;0.0;0.0;217.2;187.0;;28.08;0.0;0.0;9.4;
Канск;2020;0.0;4;0;38.74;0;0.0;0;0;0.0;0.0;0.0;578.5;184.4;;25.29;0.0;0.0;17.0;64078.7
Кемерово;2020;556382.0;3;45973;39.96;10653;0.0;0;0;0.0;0.0;0.0;454.3;184.6;-378.0;25.39;0.0;0.0;13.2;56675.6
Керчь;2020;152000.0;1;32621;41.37;0;0.0;0;0;0.0;0.0;0.0;289.1;170.8;2084.0;18.32;0.0;0.0;17.5;73472.33
Кингисепп;2020;45800.0;1;0;41.86;0;0.0;0;0;0.0;0.0;0.0;174.2;198.6;;29.46;0.0;0.0;9.1;97198.65
Кириши;2020;52000.0;1;0;41.86;0;0.0;0;0;0.0;0.0;0.0;273.4;189.4;;29.46;0.0;0.0;9.1;97198.65
Киров;2020;518348.0;1;34772;41.93;11054;0.0;0;0;0.0;0.0;0.0;477.0;234.9;5197.0;27.66;0.0;0.0;13.2;49367.92
Кирово-Чепецк;2020;75000.0;1;0;41.93;0;0.0;0;0;0.0;0.0;0.0;445.9;197.1;;27.66;0.0;0.0;13.2;49367.92
Кировск;2020;25200.0;-9;0;39.04;0;0.0;0;0;0.0;0.0;0.0;445.7;179.2;;28.08;0.0;0.0;9.4;
Кисловодск;2020;0.0;1;30210;39.63;0;0.0;0;0;0.0;0.0;0.0;383.6;193.2;-489.0;26.06;0.0;0.0;14.3;41030.02
Клин;2020;78700.0;1;0;40.18;0;0.0;0;0;0.0;0.0;0.0;358.7;212.0;;38.46;0.0;0.0;7.4;119110.28
Кола;2020;9400.0;-9;0;39.04;0;0.0;0;0;0.0;0.0;0.0;594.2;191.9;;28.08;0.0;0.0;9.4;
Коломна;2020;0.0;1;48223;40.18;0;0.0;0;0;0.0;0.0;0.0;306.5;206.8;-553.0;38.46;0.0;0.0;7.4;119110.28
Комсомольск-На-Амуре;2020;0.0;3;48394;38.75;0;0.0;0;0;0.0;0.0;0.0;471.1;160.9;-1756.0;24.54;0.0;0.0;12.0;81559.09
Комсомольский;2020;2400.0;-9;0;39.23;0;0.0;0;0;0.0;0.0;0.0;266.3;206.3;;22.02;0.0;0.0;15.2;43293.58
Кондопога;2020;29500.0;-9;0;41.12;0;0.0;0;0;0.0;0.0;0.0;544.0;187.3;;31.56;0.0;0.0;13.5;59903.57
Корсаков;2020;32500.0;2;0;38.95;0;0.0;0;0;0.0;0.0;0.0;199.6;194.1;;27.6;0.0;0.0;7.5;117624.02
Коряжма;2020;35400.0;1;0;40.92;0;0.0;0;0;0.0;0.0;0.0;173.4;202.9;;27.85;0.0;0.0;11.8;
Кострома;2020;0.0;1;36107;41.48;11277;0.0;0;0;0.0;0.0;0.0;590.1;189.6;2021.0;29.37;0.0;0.0;11.8;
Краснодар;2020;932629.0;1;44748;40.44;11675;0.0;0;0;0.0;0.0;0.0;465.9;263.4;15072.0;29.33;0.0;0.0;10.6;59460.05
Краснокаменск;2020;51300.0;1;0;36.5;0;0.0;0;0;0.0;0.0;0.0;436.8;172.2;;22.93;0.0;0.0;20.2;
Красноперекопск;2020;25200.0;2;0;41.37;0;0.0;0;0;0.0;0.0;0.0;165.6;192.3;;18.32;0.0;0.0;17.5;73472.33
Краснотурьинск;2020;58100.0;1;0;39.92;0;0.0;0;0;0.0;0.0;0.0;369.4;176.7;;26.07;0.0;0.0;9.0;73925.56
Красноярск;2020;1093771.0;3;50630;38.74;13321;0.0;0;0;0.0;0.0;0.0;407.8;213.6;1522.0;25.29;0.0;0.0;17.0;64078.7
Красный Гуляй;2020;0.0;1;0;;0;0.0;0;0;0.0;0.0;0.0;404.8;186.1;;;0.0;0.0;15.0;54271.44
Кстово;2020;0.0;1;0;;0;0.0;0;0;0.0;0.0;0.0;581.2;197.6;;;0.0;0.0;9.4;75319.84
Кувандык;2020;23500.0;2;0;39.72;0;0.0;0;0;0.0;0.0;0.0;489.0;170.5;;28.87;0.0;0.0;13.6;42403
Култук;2020;3700.0;-9;0;37.88;0;0.0;0;0;0.0;0.0;0.0;188.4;178.2;;21.5;0.0;0.0;17.6;79891.98
Курган;2020;0.0;3;33309;41.5;10630;0.0;0;0;0.0;0.0;0.0;582.9;202.7;-944.0;26.63;0.0;0.0;18.6;42926.93
Курск;2020;452976.0;1;32374;42.12;10460;0.0;0;0;0.0;0.0;0.0;443.1;180.5;803.0;28.98;0.0;0.0;9.9;
Кызыл;2020;0.0;4;43460;29.95;11074;0.0;0;0;0.0;0.0;0.0;594.3;185.7;-1237.0;15.44;0.0;0.0;31.7;
Лесосибирск;2020;58700.0;3;0;38.74;0;0.0;0;0;0.0;0.0;0.0;441.9;193.2;;25.29;0.0;0.0;17.0;64078.7
Липецк;2020;508573.0;1;40251;42.16;10095;0.0;0;0;0.0;0.0;0.0;417.5;213.5;-1624.0;30.98;0.0;0.0;8.6;47917.67
Листвянка;2020;2050.0;1;0;37.88;0;0.0;0;0;0.0;0.0;0.0;233.5;184.4;;26.98;0.0;0.0;17.6;79891.98
Луга;2020;35000.0;1;0;41.86;0;0.0;0;0;0.0;0.0;0.0;483.9;175.7;;29.46;0.0;0.0;9.1;97198.65
Магадан;2020;0.0;1;91358;39.08;21162;0.0;0;0;0.0;0.0;0.0;298.8;413.0;-118.0;28.9;0.0;0.0;8.6;94550
Магнитогорск;2020;417049.0;2;43043;40.0;0;0.0;0;0;0.0;0.0;0.0;213.2;176.1;2839.0;26.85;0.0;0.0;12.6;47280.74
Махачкала;2020;603518.0;3;31024;33.34;10199;0.0;0;0;0.0;0.0;0.0;505.1;210.3;-1910.0;18.97;0.0;0.0;14.8;28975.97
Мегет;2020;8700.0;1;0;37.88;0;0.0;0;0;0.0;0.0;0.0;208.8;203.9;;21.5;0.0;0.0;17.6;79891.98
Медногорск;2020;24100.0;1;0;39.72;0;0.0;0;0;0.0;0.0;0.0;246.0;193.9;;28.87;0.0;0.0;13.6;42403
Миллерово;2020;0.0;1;0;;0;0.0;0;0;0.0;0.0;0.0;581.8;177.0;;;0.0;0.0;13.0;45175.29
Минеральные Воды;2020;74300.0;-9;0;39.63;0;0.0;0;0;0.0;0.0;0.0;180.4;196.6;;26.06;0.0;0.0;14.3;41030.02
Минусинск;2020;70000.0;4;0;38.74;0;0.0;0;0;0.0;0.0;0.0;412.5;202.6;;25.29;0.0;0.0;17.0;64078.7
Мирный;2020;34600.0;1;0;40.92;0;0.0;0;0;0.0;0.0;0.0;488.7;210.8;;27.85;0.0;0.0;11.8;
